Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Log Votes,Rating Score,Popularity Score,Performance Score,Performance Segment,Digital Adoption
6317637,Le Petit Souffle,162,Makati City,"Third Floor, Century City Mall, Kalayaan Avenue, Poblacion, Makati City","Century City Mall, Poblacion, Makati City","Century City Mall, Poblacion, Makati City, Makati City",121.027535,14.565443,"French, Japanese, Desserts",1100.0,Botswana Pula(P),Yes,No,No,No,3,4.8,Dark Green,Excellent,314,5.752572638825633,0.9677419354838708,0.5387491070230603,0.7961448040995466,High Performer,One Service
6304287,Izakaya Kikufuji,162,Makati City,"Little Tokyo, 2277 Chino Roces Avenue, Legaspi Village, Makati City","Little Tokyo, Legaspi Village, Makati City","Little Tokyo, Legaspi Village, Makati City, Makati City",121.014101,14.553708,Japanese,1200.0,Botswana Pula(P),Yes,No,No,No,3,4.5,Dark Green,Excellent,591,6.3835066348840055,0.8709677419354835,0.6207920888265965,0.7708974806919288,High Performer,One Service
6300002,Heat - Edsa Shangri-La,162,Mandaluyong City,"Edsa Shangri-La, 1 Garden Way, Ortigas, Mandaluyong City","Edsa Shangri-La, Ortigas, Mandaluyong City","Edsa Shangri-La, Ortigas, Mandaluyong City, Mandaluyong City",121.056831,14.581404,"Seafood, Asian, Filipino, Indian",4000.0,Botswana Pula(P),Yes,No,No,No,4,4.4,Green,Very Good,270,5.602118820879701,0.8387096774193548,0.5191849688958947,0.7108997940099707,High Performer,One Service
6318506,Ooma,162,Mandaluyong City,"Third Floor, Mega Fashion Hall, SM Megamall, Ortigas, Mandaluyong City","SM Megamall, Ortigas, Mandaluyong City","SM Megamall, Ortigas, Mandaluyong City, Mandaluyong City",121.056475,14.585318,"Japanese, Sushi",1500.0,Botswana Pula(P),No,No,No,No,4,4.9,Dark Green,Excellent,365,5.902633333401366,0.9999999999999998,0.5582621256770177,0.8233048502708069,High Performer,Neither
6314302,Sambo Kojin,162,Mandaluyong City,"Third Floor, Mega Atrium, SM Megamall, Ortigas, Mandaluyong City","SM Megamall, Ortigas, Mandaluyong City","SM Megamall, Ortigas, Mandaluyong City, Mandaluyong City",121.057508,14.58445,"Japanese, Korean",1500.0,Botswana Pula(P),Yes,No,No,No,4,4.8,Dark Green,Excellent,229,5.438079308923196,0.9677419354838708,0.4978542262531041,0.779786851791564,High Performer,One Service
18189371,Din Tai Fung,162,Mandaluyong City,"Ground Floor, Mega Fashion Hall, SM Megamall, Ortigas, Mandaluyong City","SM Megamall, Ortigas, Mandaluyong City","SM Megamall, Ortigas, Mandaluyong City, Mandaluyong City",121.056314,14.583764,Chinese,1000.0,Botswana Pula(P),No,No,No,No,3,4.4,Green,Very Good,336,5.820082930352362,0.8387096774193548,0.5475277521014377,0.7222369072921879,High Performer,Neither
6300781,Buffet 101,162,Pasay City,"Building K, SM By The Bay, Sunset Boulevard, Mall of Asia Complex (MOA), Pasay City","SM by the Bay, Mall of Asia Complex, Pasay City","SM by the Bay, Mall of Asia Complex, Pasay City, Pasay City",120.9796667,14.53133333,"Asian, European",2000.0,Botswana Pula(P),Yes,No,No,No,4,4.0,Green,Very Good,520,6.255750041753367,0.7096774193548385,0.6041793656083518,0.6674781978562438,High Performer,One Service
6301290,Vikings,162,Pasay City,"Building B, By The Bay, Seaside Boulevard, Mall of Asia Complex (MOA), Pasay City","SM by the Bay, Mall of Asia Complex, Pasay City","SM by the Bay, Mall of Asia Complex, Pasay City, Pasay City",120.9793333,14.54,"Seafood, Filipino, Asian, European",2000.0,Botswana Pula(P),Yes,No,No,No,4,4.2,Green,Very Good,677,6.519147287940395,0.7741935483870965,0.638430009274769,0.7198881327421656,High Performer,One Service
6300010,Spiral - Sofitel Philippine Plaza Manila,162,Pasay City,"Plaza Level, Sofitel Philippine Plaza Manila, CCP Complex, Pasay City","Sofitel Philippine Plaza Manila, Pasay City","Sofitel Philippine Plaza Manila, Pasay City, Pasay City",120.98009,14.55299,"European, Asian, Indian",6000.0,Botswana Pula(P),Yes,No,No,No,4,4.9,Dark Green,Excellent,621,6.432940092739179,0.9999999999999998,0.6272201277476799,0.8508880510990718,High Performer,One Service
6314987,Locavore,162,Pasig City,"Brixton Technology Center, 10 Brixton Street, Kapitolyo, Pasig City",Kapitolyo,"Kapitolyo, Pasig City",121.056532,14.572041,Filipino,1100.0,Botswana Pula(P),Yes,No,No,No,3,4.8,Dark Green,Excellent,532,6.278521424165844,0.9677419354838708,0.6071404235392601,0.8235013307060265,High Performer,One Service
6309903,Silantro Fil-Mex,162,Pasig City,"75 East Capitol Drive, Kapitolyo, Pasig City",Kapitolyo,"Kapitolyo, Pasig City",121.057916,14.567689,"Filipino, Mexican",800.0,Botswana Pula(P),No,No,No,No,3,4.9,Dark Green,Excellent,1070,6.976348070447749,0.9999999999999998,0.697881735943723,0.8791526943774891,High Performer,Neither
6309455,Mad Mark's Creamery & Good Eats,162,Pasig City,"23 East Capitol Drive, Kapitolyo, Pasig City",Kapitolyo,"Kapitolyo, Pasig City",121.06082,14.570849,"American, Ice Cream, Desserts",900.0,Botswana Pula(P),Yes,No,No,No,3,4.2,Green,Very Good,488,6.192362489474872,0.7741935483870965,0.595936817527817,0.7028908560433847,High Performer,One Service
6318433,Silantro Fil-Mex,162,Quezon City,"Second Floor, UP Town Center, Katipunan Avenue, Diliman, Quezon City","UP Town Center, Diliman, Quezon City","UP Town Center, Diliman, Quezon City, Quezon City",121.075419,14.649503,"Filipino, Mexican",800.0,Botswana Pula(P),No,No,No,No,3,4.8,Dark Green,Excellent,294,5.68697535633982,0.9677419354838708,0.5302192184975305,0.7927328486893346,High Performer,Neither
6310470,Guevarra's,162,San Juan City,"387 P. Guevarra Corner Argonne Street, Addition Hills, San Juan City",Addition Hills,"Addition Hills, San Juan City",121.0335917,14.59345,Filipino,1000.0,Botswana Pula(P),Yes,No,No,No,3,4.2,Green,Very Good,458,6.129050210060545,0.7741935483870965,0.5877040574920913,0.6995977520290945,High Performer,One Service
6314605,Sodam Korean Restaurant,162,San Juan City,"17 J. Abad Santos Drive, Little Baguio, San Juan City",Little Baguio,"Little Baguio, San Juan City",121.03811,14.59889,Korean,700.0,Botswana Pula(P),No,No,No,No,3,4.3,Green,Very Good,223,5.41164605185504,0.8064516129032255,0.4944169994715403,0.6816377675305514,High Performer,Neither
18185059,Cafe Arabelle,162,Santa Rosa,"Ayala Mall, Solenad, Nuvali, Santa Rosa - Tagaytay Road, Don Jose, Santa Rosa","Nuvali, Don Jose, Santa Rosa","Nuvali, Don Jose, Santa Rosa, Santa Rosa",121.05704,14.237082,"Cafe, American, Italian, Filipino",800.0,Botswana Pula(P),No,No,No,No,3,3.6,Yellow,Good,29,3.4011973816621555,0.5806451612903225,0.2329899647959225,0.4415830826925625,Hidden Gem,Neither
18182702,Nonna's Pasta & Pizzeria,162,Santa Rosa,"Ground Floor, Building G, Solenad 3, Nuvali, Don Jose, Santa Rosa","Solenad 3, Don Jose, Santa Rosa","Solenad 3, Don Jose, Santa Rosa, Santa Rosa",121.0565874,14.23767897,"Italian, Pizza",850.0,Botswana Pula(P),No,No,No,No,3,4.0,Green,Very Good,72,4.290459441148391,0.7096774193548385,0.3486244232666853,0.5652562209195773,High Performer,Neither
6318213,Balay Dako,162,Tagaytay City,"Aguinaldo Highway, Tagaytay City",Tagaytay City,"Tagaytay City, Tagaytay City",120.951589,14.101834,Filipino,1200.0,Botswana Pula(P),Yes,No,No,No,3,4.5,Dark Green,Excellent,211,5.356586274672012,0.8709677419354835,0.4872573467570654,0.7174835838641163,High Performer,One Service
18255654,Hobing Korean Dessert Cafe,162,Taguig City,"Third Floor, BGC Stopover Pavillion, Rizal Drive Corner 31st Street, Bonifacio Global City, Taguig City","BGC Stopover Pavillion, Bonifacio Global City","BGC Stopover Pavillion, Bonifacio Global City, Taguig City",121.045878,14.55436,"Cafe, Korean, Desserts",600.0,Botswana Pula(P),No,No,No,No,2,4.5,Dark Green,Excellent,118,4.77912349311153,0.8709677419354835,0.4121674502294373,0.687447625253065,High Performer,Neither
6308205,Wildflour Cafe + Bakery,162,Taguig City,"Ground Floor, Netlima Building, 4th Avenue Corner 26th Street, Bonifacio Global City, Taguig City",Bonifacio Global City,"Bonifacio Global City, Taguig City",121.04622,14.549337,"Cafe, Bakery, American, Italian",1500.0,Botswana Pula(P),Yes,No,No,No,4,4.4,Green,Very Good,392,5.973809611869261,0.8387096774193548,0.5675174743437024,0.7302327961890938,High Performer,One Service
6315438,NIU by Vikings,162,Taguig City,"Sixth Floor, SM Aura Premier, C5 Road Corner 26th Street, Bonifacio Global City, Taguig City","SM Aura Premier, Bonifacio Global City, Taguig City","SM Aura Premier, Bonifacio Global City, Taguig City, Taguig City",121.053725,14.545858,"Seafood, American, Mediterranean, Japanese",3000.0,Botswana Pula(P),Yes,No,No,No,4,4.7,Dark Green,Excellent,535,6.284134161070802,0.9354838709677418,0.6078702711534927,0.8044384310420422,High Performer,One Service
6310406,The Food Hall by Todd English,162,Taguig City,"Fifth Floor, SM Aura Premier, C5 Corner 26th Street, Bonifacio Global City, Taguig City","SM Aura Premier, Bonifacio Global City, Taguig City","SM Aura Premier, Bonifacio Global City, Taguig City, Taguig City",121.0534998,14.54565535,"American, Asian, Italian, Seafood",1800.0,Botswana Pula(P),Yes,No,No,No,4,4.5,Dark Green,Excellent,618,6.428105272684596,0.8709677419354835,0.6265914359094851,0.7732172195250842,High Performer,One Service
6600681,Chez Michou,30,Bras�_lia,"SCLN, 208, Bloco A, Loja 30, Asa Norte, Bras�_lia",Asa Norte,"Asa Norte, Bras�_lia",-47.88178889,-15.76414167,"Fast Food, French",55.0,Brazilian Real(R$),No,No,No,No,2,3.0,Orange,Average,6,1.9459101490553128,0.3870967741935482,0.0437528897776421,0.2497592204271858,Needs Improvement,Neither
6601005,Caf�� Daniel Briand,30,Bras�_lia,"SCLN 104, Bloco A, Loja 26, Asa Norte, Bras�_lia",Asa Norte,"Asa Norte, Bras�_lia",-47.88266667,-15.7775,Cafe,30.0,Brazilian Real(R$),No,No,No,No,1,3.8,Yellow,Good,9,2.302585092994046,0.6451612903225805,0.0901328219387797,0.4231499029690602,Hidden Gem,Neither
6600292,Casa do Biscoito Mineiro,30,Bras�_lia,"SCLN 210, Bloco D, Loja 36/48, Asa Norte, Bras�_lia",Asa Norte,"Asa Norte, Bras�_lia",-47.88213611,-15.75747222,Bakery,45.0,Brazilian Real(R$),No,No,No,No,2,3.7,Yellow,Good,11,2.4849066497880004,0.6129032258064515,0.1138408552035696,0.4132782775652988,Hidden Gem,Neither
6600441,Maori,30,Bras�_lia,"CLN 110, Bloco D, Loja 28, Asa Norte, Bras�_lia",Asa Norte,"Asa Norte, Bras�_lia",-47.88816667,-15.75883333,Brazilian,60.0,Brazilian Real(R$),No,No,No,No,3,3.8,Yellow,Good,11,2.4849066497880004,0.6451612903225805,0.1138408552035696,0.4326331162749762,Hidden Gem,Neither
6600970,Pizza �� Bessa,30,Bras�_lia,"SCS 214, Bloco C, Loja 40, Asa Sul, Bras�_lia",Asa Sul,"Asa Sul, Bras�_lia",-47.91566667,-15.83116667,Pizza,50.0,Brazilian Real(R$),No,No,No,No,2,3.2,Orange,Average,11,2.4849066497880004,0.4516129032258063,0.1138408552035696,0.3165040840169116,Needs Improvement,Neither
6600379,Sushi Loko,30,Bras�_lia,"SCS 213, Bloco C, Loja 35, Asa Sul, Bras�_lia",Asa Sul,"Asa Sul, Bras�_lia",-47.91566667,-15.831,Japanese,80.0,Brazilian Real(R$),No,No,No,No,3,3.1,Orange,Average,10,2.3978952727983707,0.4193548387096772,0.1025264025608873,0.2926234642501613,Needs Improvement,Neither
6600214,Beirute,30,Bras�_lia,"CLS 109, Bloco A, Loja 2/6, Asa Sul, Bras�_lia",Asa Sul,"Asa Sul, Bras�_lia",-47.9075,-15.82,Arabian,90.0,Brazilian Real(R$),No,No,No,No,3,3.7,Yellow,Good,8,2.19722457733622,0.6129032258064515,0.0764323541831533,0.3983148771571322,Hidden Gem,Neither
6601218,New Koto,30,Bras�_lia,"SCS 212, Bloco B, Loja 26, Asa Sul, Bras�_lia",Asa Sul,"Asa Sul, Bras�_lia",-47.91016667,-15.82733333,Japanese,200.0,Brazilian Real(R$),No,No,No,No,4,3.7,Yellow,Good,5,1.791759469228055,0.6129032258064515,0.02370803326479,0.3772251487897869,Hidden Gem,Neither
6600083,Villa Tevere,30,Bras�_lia,"CLS 115, Bloco A, Loja 2, Asa Sul, Bras�_lia",Asa Sul,"Asa Sul, Bras�_lia",-47.92366667,-15.83133333,Italian,150.0,Brazilian Real(R$),No,No,No,No,4,4.1,Green,Very Good,12,2.5649493574615367,0.7419354838709675,0.1242491426792665,0.4948609473942871,Hidden Gem,Neither
6601515,Rovereto,30,Bras�_lia,"Rua 13 Norte, Lote 4, �guas Claras, Bras�_lia",�guas Claras,"�guas Claras, Bras�_lia",-48.019,-15.83716667,Pizza,100.0,Brazilian Real(R$),No,No,No,No,4,3.1,Orange,Average,9,2.302585092994046,0.4193548387096772,0.0901328219387797,0.2876660320013182,Needs Improvement,Neither
6601361,Buena Carne,30,Bras�_lia,"Avenida Arauc��rias, 1325, Loja 19, �guas Claras, Bras�_lia",�guas Claras,"�guas Claras, Bras�_lia",-48.01909167,-15.839775,"Bar Food, Brazilian",60.0,Brazilian Real(R$),No,No,No,No,3,3.6,Yellow,Good,9,2.302585092994046,0.5806451612903225,0.0901328219387797,0.3844402255497053,Hidden Gem,Neither
6601602,Taco Pep,30,Bras�_lia,"Vila Malls, Avenida das Castanheiras, Lote 1060, �guas Claras, Bras�_lia",�guas Claras,"�guas Claras, Bras�_lia",-48.01666667,-15.83483333,"Mexican, Grill",100.0,Brazilian Real(R$),No,No,No,No,4,4.3,Green,Very Good,29,3.4011973816621555,0.8064516129032255,0.2329899647959225,0.5770669536603044,Hidden Gem,Neither
6601589,Coco Bambu,30,Bras�_lia,"Bras�_lia Shopping - Piso 2, SCN 5, Bloco A, Asa Norte, Bras�_lia","Bras�_lia Shopping, Asa Norte","Bras�_lia Shopping, Asa Norte, Bras�_lia",-47.889,-15.7865,International,230.0,Brazilian Real(R$),No,No,No,No,4,4.2,Green,Very Good,17,2.8903717578961645,0.7741935483870965,0.1665651761219329,0.531142199481031,Hidden Gem,Neither
6601862,Tayp��,30,Bras�_lia,"Fashion Park, Shis Ql 17, Bloco G, Loja 208, Lago Sul, Bras�_lia",Lago Sul,"Lago Sul, Bras�_lia",-47.872359,-15.860621,"Peruvian, Latin American",100.0,Brazilian Real(R$),No,No,No,No,4,3.6,Yellow,Good,5,1.791759469228055,0.5806451612903225,0.02370803326479,0.3578703100801095,Hidden Gem,Neither
6601595,Outback Steakhouse,30,Bras�_lia,"ParkShopping - Piso 2, SAI/SO, �rea 6580, Guar�� I, Bras�_lia","ParkShopping, Guar�� I","ParkShopping, Guar�� I, Bras�_lia",-47.95628333,-15.83451389,"American, Grill",150.0,Brazilian Real(R$),No,No,No,No,4,4.0,Green,Very Good,10,2.3978952727983707,0.7096774193548385,0.1025264025608873,0.466817012637258,Hidden Gem,Neither
6601158,Manzu��,30,Bras�_lia,"Pont��o Lago Sul, SHIS 10, Lote 9, Lago Sul, Bras�_lia","Pont��o Lago Sul, Lago Sul","Pont��o Lago Sul, Lago Sul, Bras�_lia",-47.87283333,-15.82566667,Seafood,240.0,Brazilian Real(R$),No,No,No,No,4,3.2,Orange,Average,6,1.9459101490553128,0.4516129032258063,0.0437528897776421,0.2884688978465405,Needs Improvement,Neither
6600427,Coco Bambu,30,Bras�_lia,"SCES, Trecho 2, Conjunto 13/36, Setor de Clubes Esportivos Sul, Bras�_lia",Setor De Clubes Esportivos Sul,"Setor De Clubes Esportivos Sul, Bras�_lia",-47.8685,-15.819,International,230.0,Brazilian Real(R$),No,No,No,No,4,4.9,Dark Green,Excellent,30,3.4339872044851463,0.9999999999999998,0.2372537623627268,0.6949015049450906,Hidden Gem,Neither
6600116,Gero,30,Bras�_lia,"Shopping Iguatemi - piso 1, SHIN CA 4, Lote A, Lago Norte, Bras�_lia","Shopping Iguatemi, Lago Norte","Shopping Iguatemi, Lago Norte, Bras�_lia",-47.885812,-15.720118,Italian,350.0,Brazilian Real(R$),No,No,No,No,4,3.3,Orange,Average,8,2.19722457733622,0.4838709677419353,0.0764323541831533,0.3208955223184224,Needs Improvement,Neither
6601457,Brazilian American Burgers,30,Bras�_lia,"CLSN 301, Bloco C, Loja 86, Sudoeste, Bras�_lia",Sudoeste,"Sudoeste, Bras�_lia",-47.92102778,-15.79753056,"American, Burger",50.0,Brazilian Real(R$),No,No,No,No,2,3.6,Yellow,Good,9,2.302585092994046,0.5806451612903225,0.0901328219387797,0.3844402255497053,Hidden Gem,Neither
7303219,Pesqueiro Eco Gourmet,30,Rio de Janeiro,"Praia da Barra da Tijuca, Avenida L�_cio Costa, Ilha 25, Barra da Tijuca, Rio de Janeiro",Barra da Tijuca,"Barra da Tijuca, Rio de Janeiro",-43.377,-23.0115,"Seafood, Bar Food, Brazilian",140.0,Brazilian Real(R$),No,No,No,No,4,4.0,Green,Very Good,7,2.079441541679836,0.7096774193548385,0.0611165342852064,0.4502530653269856,Hidden Gem,Neither
7304307,Confeitaria Colombo,30,Rio de Janeiro,"Rua Gon�_alves Dias, 32, Centro, Rio de Janeiro",Centro,"Centro, Rio de Janeiro",-43.178826,-22.905293,"Desserts, Cafe",100.0,Brazilian Real(R$),No,No,No,No,4,4.8,Dark Green,Excellent,29,3.4011973816621555,0.9677419354838708,0.2329899647959225,0.6738411472086914,Hidden Gem,Neither
7301215,Bibi,30,Rio de Janeiro,"Rua Santa Clara, 36, Copabana, Rio de Janeiro",Copacabana,"Copacabana, Rio de Janeiro",-43.18669167,-22.97207222,"Juices, Healthy Food",60.0,Brazilian Real(R$),No,No,No,No,3,4.7,Dark Green,Excellent,24,3.218875824868201,0.9354838709677418,0.2092819315311324,0.6450030951930981,Hidden Gem,Neither
7300596,Cervantes,30,Rio de Janeiro,"Avenida Prado Junior, 335 B, Copacabana, Rio de Janeiro",Copacabana,"Copacabana, Rio de Janeiro",-43.17583333,-22.96216667,"Beverages, Bar Food, Fast Food",90.0,Brazilian Real(R$),No,No,No,No,3,4.5,Dark Green,Excellent,29,3.4011973816621555,0.8709677419354835,0.2329899647959225,0.6157766310796591,Hidden Gem,Neither
7300612,Amir,30,Rio de Janeiro,"Rua Ronald de Carvalho, 55, Copacabana, Rio de Janeiro",Copacabana,"Copacabana, Rio de Janeiro",-43.176,-22.96516667,Lebanese,170.0,Brazilian Real(R$),No,No,No,No,4,4.2,Green,Very Good,11,2.4849066497880004,0.7741935483870965,0.1138408552035696,0.5100524711136858,Hidden Gem,Neither
7300704,TT Burger,30,Rio de Janeiro,"Galeria River, Rua Francisco Otaviano, 67, Copacabana, Rio de Janeiro","Galeria River, Copacabana","Galeria River, Copacabana, Rio de Janeiro",-43.191,-22.98683333,Burger,60.0,Brazilian Real(R$),No,No,No,No,3,4.8,Dark Green,Excellent,19,2.995732273553991,0.9677419354838708,0.1802656438775592,0.6527514188413461,Hidden Gem,Neither
7300955,Braseiro da G��vea,30,Rio de Janeiro,"Pra�_a Santos Dumont, 116, G��vea, Rio de Janeiro",G��vea,"G��vea, Rio de Janeiro",-43.227042,-22.973507,"Brazilian, Bar Food",100.0,Brazilian Real(R$),No,No,No,No,4,4.9,Dark Green,Excellent,40,3.713572066704308,0.9999999999999998,0.2736093493288612,0.7094437397315444,Hidden Gem,Neither
7300521,Balada Mix,30,Rio de Janeiro,"Rua An�_bal de Mendon�_a, 37, Ipanema, Rio de Janeiro",Ipanema,"Ipanema, Rio de Janeiro",-43.211425,-22.98520833,"Brazilian, Healthy Food, Juices, Pizza",90.0,Brazilian Real(R$),No,No,No,No,3,4.6,Dark Green,Excellent,21,3.091042453358316,0.9032258064516124,0.1926592244996669,0.6189991736708342,Hidden Gem,Neither
7300515,Garota de Ipanema,30,Rio de Janeiro,"Rua Vinicius de Moraes, 49, Ipanema, Rio de Janeiro",Ipanema,"Ipanema, Rio de Janeiro",-43.203,-22.98533333,"Brazilian, Bar Food",120.0,Brazilian Real(R$),No,No,No,No,4,4.9,Dark Green,Excellent,49,3.912023005428146,0.9999999999999998,0.2994147534699121,0.7197659013879647,Hidden Gem,Neither
7300483,Zaz�� Bistr�� Tropical,30,Rio de Janeiro,"Rua Joana Ang��lica, 40, Ipanema, Rio de Janeiro",Ipanema,"Ipanema, Rio de Janeiro",-43.20520833,-22.98531944,Brazilian,170.0,Brazilian Real(R$),No,No,No,No,4,4.6,Dark Green,Excellent,21,3.091042453358316,0.9032258064516124,0.1926592244996669,0.6189991736708342,Hidden Gem,Neither
7301064,Fil�� de Ouro,30,Rio de Janeiro,"Rua Jardim Bot��nico, 731, Jardim Bot��nico, Lagoa, Rio de Janeiro",Lagoa,"Lagoa, Rio de Janeiro",-43.219563,-22.966647,Brazilian,90.0,Brazilian Real(R$),No,No,No,No,3,4.3,Green,Very Good,14,2.70805020110221,0.8064516129032255,0.1428571428571428,0.5410138248847924,Hidden Gem,Neither
7304312,D.O.C Ristorante,30,Rio de Janeiro,"Le Monde, Bloco 3, Lojas A/B, Avenida das Am��ricas, 3500, Barra da Tijuca, Rio de Janeiro","Le Monde, Barra da Tijuca","Le Monde, Barra da Tijuca, Rio de Janeiro",-43.34879167,-22.99991111,Italian,150.0,Brazilian Real(R$),No,No,No,No,4,4.0,Green,Very Good,5,1.791759469228055,0.7096774193548385,0.02370803326479,0.4352896649188191,Hidden Gem,Neither
7300004,Sushi Leblon,30,Rio de Janeiro,"Rua Dias Ferreira, 256, Leblon, Rio de Janeiro",Leblon,"Leblon, Rio de Janeiro",-43.227,-22.98416667,Japanese,250.0,Brazilian Real(R$),No,No,No,No,4,4.6,Dark Green,Excellent,25,3.258096538021482,0.9032258064516124,0.2143819646180461,0.6276882697181859,Hidden Gem,Neither
7300868,Talho Capixaba,30,Rio de Janeiro,"Avenida Ataulfo de Paiva, 1022, Lojas A e B, Leblon, Rio de Janeiro",Leblon,"Leblon, Rio de Janeiro",-43.22566667,-22.98516667,"Bakery, Sandwich, Brazilian",120.0,Brazilian Real(R$),No,No,No,No,4,4.4,Green,Very Good,13,2.6390573296152584,0.8387096774193548,0.1338857117164217,0.5567800911381816,Hidden Gem,Neither
7302637,Leme Light,30,Rio de Janeiro,"Rua Gustavo Sampaio, 798, Leme, Rio de Janeiro",Leme,"Leme, Rio de Janeiro",-43.17279167,-22.963925,Brazilian,40.0,Brazilian Real(R$),No,No,No,No,2,4.2,Green,Very Good,7,2.079441541679836,0.7741935483870965,0.0611165342852064,0.4889627427463405,Hidden Gem,Neither
7302140,Shirley,30,Rio de Janeiro,"Rua Gustavo Sampaio, 610, Leme, Rio de Janeiro",Leme,"Leme, Rio de Janeiro",-43.17126389,-22.96337222,"Brazilian, Seafood",250.0,Brazilian Real(R$),No,No,No,No,4,4.2,Green,Very Good,8,2.19722457733622,0.7741935483870965,0.0764323541831533,0.4950890707055192,Hidden Gem,Neither
7302898,Apraz�_vel,30,Rio de Janeiro,"Rua Apraz�_vel, 62, Santa Teresa, Rio de Janeiro",Santa Teresa,"Santa Teresa, Rio de Janeiro",-43.18736944,-22.92481389,Brazilian,300.0,Brazilian Real(R$),No,No,No,No,4,4.7,Dark Green,Excellent,44,3.80666248977032,0.9354838709677418,0.2857142857142857,0.6755760368663594,Hidden Gem,Neither
7302859,Aconchego Carioca,30,Rio de Janeiro,"Rua Bar��o de Iguatemi, 379, Tijuca, Rio de Janeiro",Tijuca,"Tijuca, Rio de Janeiro",-43.21551111,-22.91370833,"Brazilian, Bar Food",85.0,Brazilian Real(R$),No,No,No,No,3,4.6,Dark Green,Excellent,24,3.218875824868201,0.9032258064516124,0.2092819315311324,0.6256482564834205,Hidden Gem,Neither
7301700,Garota de Ipanema,30,Rio de Janeiro,"Avenida Jo��o Alves, 56, Urca, Rio de Janeiro",Urca,"Urca, Rio de Janeiro",-43.16266667,-22.94783333,"Brazilian, Bar Food",80.0,Brazilian Real(R$),No,No,No,No,3,4.3,Green,Very Good,10,2.3978952727983707,0.8064516129032255,0.1025264025608873,0.5248815287662902,Hidden Gem,Neither
6706313,Cantina Famiglia Mancini,30,S��o Paulo,"Rua Avanhandava, 81, Bela Vista, S��o Paulo 10000","Bela Vista, Centro","Bela Vista, Centro, S��o Paulo",-46.64516667,-23.55066667,"Italian, Pizza",250.0,Brazilian Real(R$),No,No,No,No,4,4.5,Dark Green,Excellent,49,3.912023005428146,0.8709677419354835,0.2994147534699121,0.6423465465492549,Hidden Gem,Neither
6704326,Templo da Carne - Marcos Bassi,30,S��o Paulo,"Rua Treze de Maio, 668, Bela Vista, S��o Paulo 01327000","Bela Vista, Centro","Bela Vista, Centro, S��o Paulo",-46.64633333,-23.559,"Steak, BBQ",250.0,Brazilian Real(R$),No,No,No,No,4,4.4,Green,Very Good,17,2.8903717578961645,0.8387096774193548,0.1665651761219329,0.569851876900386,Hidden Gem,Neither
6711179,Gopala Hari,30,S��o Paulo,"Rua Antonio Carlos, 429, Consola�_��o, S��o Paulo",Consola�_��o,"Consola�_��o, S��o Paulo",-46.65866667,-23.55616667,Indian,70.0,Brazilian Real(R$),No,No,No,No,3,3.1,Orange,Average,5,1.791759469228055,0.4193548387096772,0.02370803326479,0.2610961165317224,Needs Improvement,Neither
6702797,Jiquitaia,30,S��o Paulo,"Rua Ant��nio Carlos, 268, Consola�_��o, S��o Paulo",Consola�_��o,"Consola�_��o, S��o Paulo",-46.657523,-23.55671,Brazilian,100.0,Brazilian Real(R$),No,No,No,No,4,4.1,Green,Very Good,15,2.772588722239781,0.7419354838709675,0.1512493562239861,0.5056610328121749,Hidden Gem,Neither
6700475,Skye - Hotel Unique,30,S��o Paulo,"Hotel Unique, Avenida Brigadeiro Lu�_s Ant��nio, 4700, Jardim Paulista, S��o Paulo","Hotel Unique, Jardim Paulista","Hotel Unique, Jardim Paulista, S��o Paulo",-46.666851,-23.581688,"Beverages, International",300.0,Brazilian Real(R$),No,No,No,No,4,4.8,Dark Green,Excellent,59,4.0943445622221,0.9677419354838708,0.3231227867347021,0.7098942759842033,Hidden Gem,Neither
6713413,Les 3 Brasseurs,30,S��o Paulo,"Rua Jesu�_no Arruda, 470, Itaim Bibi, S��o Paulo",Itaim Bibi,"Itaim Bibi, S��o Paulo",-46.67511,-23.582135,"French, Brazilian, Beverages",120.0,Brazilian Real(R$),No,No,No,No,4,4.6,Dark Green,Excellent,30,3.4339872044851463,0.9032258064516124,0.2372537623627268,0.6368369888160582,Hidden Gem,Neither
6714340,Red Steak & Burger,30,S��o Paulo,"Rua Tabapu��, 1417, Itaim Bibi, S��o Paulo",Itaim Bibi,"Itaim Bibi, S��o Paulo",-46.683888,-23.585324,"Brazilian, Grill",75.0,Brazilian Real(R$),No,No,No,No,3,3.9,Yellow,Good,5,1.791759469228055,0.6774193548387095,0.02370803326479,0.4159348262091417,Hidden Gem,Neither
6700402,Paris 6 Classique,30,S��o Paulo,"Rua Haddock Lobo, 1240, Cerqueira C��sar, Jardim Paulista, S��o Paulo",Jardim Paulista,"Jardim Paulista, S��o Paulo",-46.666041,-23.561568,French,200.0,Brazilian Real(R$),No,No,No,No,4,3.4,Orange,Average,73,4.30406509320417,0.5161290322580643,0.3503936230102576,0.4498348685589416,High Performer,Neither
